"date","server name","server id","idle latency","idle jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count","download latency","download latency jitter","download latency low","download latency high","upload latency","upload latency jitter","upload latency low","upload latency high","idle latency low","idle latency high"
2023-12-04T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9065","1.5275","0","117647755","14295759","1021459744","57490472","https://www.speedtest.net/result/c/28e01627-17e6-43c7-9afc-92659f471b4a","1","23.1457","4.30884","14.9","41.893","27.809","13.0805","13.529","137.51","12.169","16.014"
2023-12-04T22:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5867","1.21925","0","117557056","14315745","1006244337","93676472","https://www.speedtest.net/result/c/9d9376ad-9cd2-461f-96dc-c386ed8ac255","1","24.084","5.30067","17.492","44.993","22.8533","7.19039","17.867","140.635","11.995","14.379"
2023-12-04T23:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.4042","0.54175","0","117771730","14129539","960423648","82775176","https://www.speedtest.net/result/c/364a6bfa-2708-4a58-b26b-7014857d0d8c","1","23.9328","4.32393","10.139","42.74","28.5587","11.2705","11.422","140.014","12.124","14.087"
2023-12-05T00:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.8991","0.96575","0","117115849","14020987","970498832","112331119","https://www.speedtest.net/result/c/52f942f9-3d30-4065-a504-e694a891bed6","1","23.8423","12.5214","17.39","251.095","31.7946","15.3104","14.177","217.826","11.621","14.486"
2023-12-05T01:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5336","2.188","0","117986671","14278687","1024297288","52249115","https://www.speedtest.net/result/c/200eea9f-1e14-4064-8657-5879b46986f8","1","24.7853","3.26863","14.558","34.861","29.569","19.455","9.582","138.33","11.466","14.609"
2023-12-05T02:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.4279","0.9825","0","117900229","14296467","1019001040","111783346","https://www.speedtest.net/result/c/9b184fd2-f656-4c0a-8008-2cf91e1ad42d","1","23.26","4.63671","16.947","42.817","22.297","8.64164","12.747","138.246","11.661","13.996"
2023-12-05T03:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.973","3.176","0","117689999","14274264","1038044600","188385667","https://www.speedtest.net/result/c/aa8fb256-3d82-4e48-8c65-2de3325d9a35","1","24.9461","14.7372","11.568","283.718","35.4246","7.90763","11.045","225.192","12.827","19.95"
2023-12-05T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1949","1.15675","0","117900433","13757252","996596952","99802110","https://www.speedtest.net/result/c/bee58507-25fb-44d5-8a2e-a3bb5d0a489f","1","24.35","13.4988","7.03","261.936","23.4399","14.4408","6.552","172.956","11.789","14.059"
2023-12-05T05:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.3418","1.734","0","117662739","14287134","1709720048","57526728","https://www.speedtest.net/result/c/74654788-b05e-45d5-9118-b3a4e6947704","1","23.72","4.79192","13.077","39.276","29.3237","15.4475","16.551","138.662","11.654","17.916"
2023-12-05T06:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.6675","1.15625","0","117851405","14308520","1041047164","140516069","https://www.speedtest.net/result/c/910696ac-edb7-4241-a111-0ee78fdaa268","1","23.7641","4.94006","13.161","46.492","27.5547","10.0212","16.777","194.325","11.469","15.074"
2023-12-05T07:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.2488","1.401","0","117594520","14318745","1000720664","93375736","https://www.speedtest.net/result/c/08f5319e-9af2-4f55-9da4-79a5225fa9e4","1","24.4692","3.81281","14.474","37.362","23.9208","9.04509","15.207","140.242","12.714","14.841"
2023-12-05T08:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.4484","0.6045","0","117035694","14288786","1078272936","93701284","https://www.speedtest.net/result/c/ad18ad08-2dd1-4262-9b22-b3c2bba6157a","1","22.3485","4.78956","14.542","47.712","23.0497","13.7743","8.649","139.711","12.79","14.314"
2023-12-05T09:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1823","1.87875","0","117829653","14338447","1015547560","143312051","https://www.speedtest.net/result/c/268183bd-df2f-4fc6-99c7-a07422148d0c","1","23.761","4.71382","17.152","47.794","32.1573","7.1883","11.055","140.548","11.33","14.638"
2023-12-05T10:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.5628","3.64975","0","118538082","14300257","1011083376","60527576","https://www.speedtest.net/result/c/f90b0804-2c37-4284-a39f-698160237c1f","1","24.5933","4.32814","13.315","41.707","30.571","12.3281","18.31","145.236","13.391","20.44"
2023-12-05T11:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0651","0.75625","0","118043743","14316915","1014938864","87080944","https://www.speedtest.net/result/c/d0c757d6-4c71-4255-a249-6f0a933531db","1","24.2228","13.1517","14.266","241.901","28.0506","10.2618","14.755","141.042","13.312","14.46"
2023-12-05T12:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7331","1.02275","0","117674014","14230971","1015960240","95118536","https://www.speedtest.net/result/c/b2f28c5e-ab29-4c07-8ec7-eca94a5af975","1","23.9449","5.25369","13.201","47.358","29.4873","12.3931","14.923","138.59","12.311","14.631"
2023-12-05T13:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.3581","2.48525","0","118159149","14247668","1021264572","142171593","https://www.speedtest.net/result/c/e031fd3b-5bc5-4837-a38f-37bb8d29a316","1","25.8114","6.20882","13.537","61.551","21.6615","7.54102","10.075","132.993","11.762","15.177"
2023-12-05T14:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.505","1.379","0","117777886","14296902","1013691709","100761801","https://www.speedtest.net/result/c/71d93b4f-eb24-48cb-b05d-a1056857cbda","1","23.1317","4.64859","13.602","30.804","22.2666","14.9118","12.271","138.257","12.098","15.206"
2023-12-05T15:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2541","1.1795","0","117797490","14048350","1002608232","140580872","https://www.speedtest.net/result/c/e7581680-9355-4c4f-aed3-a1a9ae8dc924","1","23.2589","4.51128","17.608","38.142","30.1465","10.3603","12.763","152.702","12.053","14.316"
2023-12-05T16:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2161","0.89375","0","118249471","14053957","1185672544","139015040","https://www.speedtest.net/result/c/725e1d6b-82c9-417a-af6e-a2e5dcc53cdc","1","24.2208","7.30008","12.136","48.24","27.6816","11.4105","11.882","142.675","12.574","14.785"
2023-12-05T17:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.9968","0.61375","0","118061595","14195902","1052028472","74069496","https://www.speedtest.net/result/c/7b5dbc3b-7705-4609-8a5c-023acbf22a44","1","24.0599","4.65194","14.171","36.817","27.4246","11.8875","19.534","141.82","12.121","14.576"
2023-12-05T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1538","0.812","0","117680144","14251504","1106637808","61109768","https://www.speedtest.net/result/c/adf2d8a8-12a8-4561-9136-6a766247ab54","1","24.0592","11.0322","13.389","226.613","26.381","16.9178","17.335","140.14","13.178","14.666"
2023-12-05T19:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9107","3.1745","0","117841364","14297630","997092800","127681976","https://www.speedtest.net/result/c/ccf0a840-a549-4b07-a83f-d058b3d4b772","1","24.8724","4.02295","13.022","46.397","29.5591","6.52232","10.422","210.865","12.294","18.223"
2023-12-05T20:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.3474","0.787","0","117709360","14319045","1725960976","108812915","https://www.speedtest.net/result/c/bf037826-be14-4f7d-b8f5-73be5f2606b9","1","22.851","7.11166","12.078","254.862","22.1586","9.23612","15.036","167.207","12.524","13.868"
2023-12-05T20:30:01-0600,"Cox - Omaha - Omaha, NE","16621","13.4079","1.99275","0","117926697","14326137","1009345240","80807680","https://www.speedtest.net/result/c/ff3593d9-aac0-4cf5-bbae-e53e7a396f87","1","24.3089","22.5883","17.624","265.628","28.6573","8.16937","19.14","125.676","11.387","14.353"
2023-12-05T21:00:00-0600,"Cox - Omaha - Omaha, NE","16621","11.8473","1.70925","0","117756262","14312510","1017370980","113039006","https://www.speedtest.net/result/c/60fb953f-978f-4e92-960e-ed51a6245d9e","1","23.378","9.16795","12.162","240.465","22.1655","6.82077","13.421","155.011","8.713","14.154"
2023-12-05T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.8082","0.8515","0","117936606","14307858","1012706664","136668570","https://www.speedtest.net/result/c/ebada3c8-a056-4635-8f7e-f86d0d47f134","1","22.1601","5.9446","9.298","46.329","25.5575","10.2015","14.174","140.384","13.395","14.83"
2023-12-06T00:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0071","1.67175","0","117033796","14318814","962257728","85112720","https://www.speedtest.net/result/c/9d877642-643b-4cba-883a-e3dd08706412","1","23.9374","4.12913","12.53","37.101","27.2079","10.8768","13.811","135.833","12.984","14.961"
2023-12-06T06:06:55-0600,"Cox - Omaha - Omaha, NE","16621","12.8246","2.08625","0","117866719","14296853","887871608","125505066","https://www.speedtest.net/result/c/cd874201-11d0-4ea6-8c9f-f213a25a8c82","1","24.2758","6.77715","13.036","250.726","25.8555","6.83174","8.858","247.386","11.616","14.02"
2023-12-06T11:00:00-0600,"Binary.Net - Omaha, NE","13273","20.5647","1.1325","0","118726026","14016399","1170815705","196013150","https://www.speedtest.net/result/c/1416d1cf-946e-460f-8a3e-62934bd17580","1","33.5228","5.35935","14.936","45.796","24.5058","6.36868","11.369","151.475","19.384","22.721"
2023-12-06T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.7611","0.3145","0","117739964","14509623","1084092824","109942857","https://www.speedtest.net/result/c/7e989ecf-3078-4aba-bb31-02dcccd955bb","1","24.4814","4.40669","16.962","43.702","27.3167","12.2004","11.389","139.072","12.592","13.451"
2023-12-06T19:12:34-0600,"Cox - Omaha - Omaha, NE","16621","11.7959","0.68525","0","117645616","14177051","1004475633","87117984","https://www.speedtest.net/result/c/e094998d-017e-4c9d-a15c-af07f461e629","1","24.1892","11.7738","13.954","410.366","19.348","9.13554","10.025","262.8","11.503","12.518"
2023-12-06T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.8021","0.88775","0","118262112","14345517","999369056","52569640","https://www.speedtest.net/result/c/50f81ecf-8621-42ef-a956-849c7f77fb10","1","23.3581","14.3644","14.113","256.138","30.6257","19.2587","11.393","141.364","13.105","14.484"
2023-12-06T21:30:01-0600,"Cox - Omaha - Omaha, NE","16621","13.205","1.076","0","118101410","14309965","1030370736","129491493","https://www.speedtest.net/result/c/2ba288c5-269c-4f58-ad33-913500c9682e","1","24.263","4.81637","8.336","40.361","22.3834","8.29636","13.344","149.737","12.267","13.843"
2023-12-06T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5554","3.207","0","117109684","14262971","978963709","103949592","https://www.speedtest.net/result/c/8ca5c97f-abe0-480c-ab53-ead084381b83","1","26.6712","11.0362","13.399","251.703","27.6318","8.29468","17.874","233.073","12.047","19.367"
2023-12-07T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2619","1.0325","0","117763224","14301907","1076015504","135996216","https://www.speedtest.net/result/c/f6e92271-0422-45a5-b88c-2bf95cd3ab97","1","24.5006","4.87198","12.488","48.089","34.3842","8.90945","11.248","164.881","12.454","13.669"
2023-12-07T06:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6869","3.46225","0","117526104","14315499","994731112","94626832","https://www.speedtest.net/result/c/3617ab96-453a-49d0-add5-0c5c0d9cf438","1","24.8919","11.1783","5.126","245.732","26.2766","7.24377","13.55","136.42","11.227","20.291"
2023-12-07T11:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1999","1.19475","0","117752315","14286562","989025992","118253446","https://www.speedtest.net/result/c/08a7c2c4-9ad6-45f7-81aa-90d17bca3eaa","1","24.4734","6.00994","11.772","39.576","27.7759","10.1469","8.763","176.163","11.077","14.564"
2023-12-07T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.5007","1.55625","0","117818628","12724554","969579728","160186924","https://www.speedtest.net/result/c/7bcddeb6-b736-418f-83d3-9966aa2a23b9","1","14362.7","2.68328","11.463","15889.8","13.877","7.00214","4.403","137.598","11.768","14.115"
2023-12-07T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7694","1.471","0","118055463","14328073","1031281528","144126678","https://www.speedtest.net/result/c/5d50c606-1e14-4d6a-933b-f791c1130e18","1","22.777","4.48248","15.545","34.309","49.9132","8.56762","12.285","138.184","11.612","15.243"
2023-12-07T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.088","1.90675","0","117806586","14301424","1054442288","144138701","https://www.speedtest.net/result/c/32d7dbc2-2892-4458-a0f5-544417212a8c","1","24.2309","4.04762","10.865","42.881","23.6339","7.83684","9.826","175.42","11.661","15.1"
2023-12-07T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","12.6142","1.1635","0","118009350","14292211","1019089676","122496135","https://www.speedtest.net/result/c/d67eefe2-2d9a-47ab-9e1b-90e4e59d7e37","1","23.5511","29.6135","14.342","442.839","26.4559","9.20894","7.345","137.387","11.43","13.846"
2023-12-08T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7262","1.4675","0","117741728","14294934","1072487264","104223187","https://www.speedtest.net/result/c/a7322656-1e88-4a1c-969b-6954aa5201d2","1","22.8873","4.56679","14.351","56.654","26.2717","11.4434","15.975","121.986","12.347","15.741"
2023-12-08T06:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.5883","0.92825","0","118288902","14333164","982797608","121544068","https://www.speedtest.net/result/c/a4d9ebb1-b906-4862-83f5-0a45a0b7eeb1","1","24.4756","5.15042","13.978","49.85","25.1658","10.2625","14.274","166.608","11.123","13.237"
2023-12-08T11:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1101","2.015","0","118119216","14331609","970215024","75685952","https://www.speedtest.net/result/c/78eeacb0-8008-48cf-a23e-ab7e17eebf53","1","23.2362","4.23475","12.177","37.623","27.3375","11.429","13.533","143.488","11.454","14.934"
2023-12-08T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1028","0.8365","0","117926783","14325321","1044507543","96473936","https://www.speedtest.net/result/c/2c6154c5-6fec-4aa3-8d9c-3b12ebd90847","1","22.8877","12.8838","14.228","262.139","24.985","10.6457","14.959","139.662","13.142","14.82"
2023-12-08T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7096","0.94625","0","117821787","14248492","994274704","100432885","https://www.speedtest.net/result/c/37ef4c59-120b-423c-82da-dfa88c44de93","1","23.1402","4.46013","9.585","42.513","22.7679","9.77942","12.781","142.046","12.319","14.244"
2023-12-08T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7322","2.187","0","118225254","14297291","1001069920","128952779","https://www.speedtest.net/result/c/ef8f67b1-3acf-42b5-b9ff-da1ba7edf653","1","23.8664","3.7063","14.164","34.695","31.446","12.6484","14.616","140.498","12.183","15.98"
2023-12-08T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7423","0.414","0","117696417","14364999","999626800","53307896","https://www.speedtest.net/result/c/bca23cf1-e490-4a70-8cd3-45ccd53be1ff","1","24.2721","13.018","16.021","263.164","24.4834","15.6937","10.949","197.484","12.808","14.059"
2023-12-09T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9832","1.097","0","118564591","14285326","1052793016","96478990","https://www.speedtest.net/result/c/3d767a52-8b13-4b01-a351-4b01e345d04f","1","25.1112","12.7875","16.297","252.969","27.4788","3.93531","11.194","60.768","11.884","14.256"
2023-12-09T06:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.5507","0.57275","0","117731868","14268394","1041801248","53218917","https://www.speedtest.net/result/c/0b62bafd-cf91-4b2f-88df-f4be493ed6f5","1","24.2813","12.3163","16.149","249.591","20.1752","18.1254","14.08","125.915","12.442","13.998"
2023-12-09T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0324","0.4585","0","118074156","14058012","1006941024","134737542","https://www.speedtest.net/result/c/bf99e141-aadf-49a2-8f9a-9b18dc4b0dec","1","24.6386","16.0311","11.201","269.407","17.2749","5.69892","10.411","115.646","13.153","14.25"
2023-12-09T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.0645","1.08225","0","117937684","14349794","1022007088","125899165","https://www.speedtest.net/result/c/e46a8001-0058-4e75-8bb5-956aebfe58ac","1","23.7238","18.1867","13.515","268.201","19.286","7.18765","13.433","137.22","12.194","14.452"
2023-12-09T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1103","1.13","0","117673359","14358435","1028632600","103554001","https://www.speedtest.net/result/c/4bbea33a-ce36-46d4-bec9-9c5c195eada3","1","23.5452","4.12716","14.078","45.001","30.0812","9.30834","11.251","172.233","11.68","15"
2023-12-09T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","12.6673","2.15675","0","117845537","13886231","1004280672","53176768","https://www.speedtest.net/result/c/a379eb70-f0e0-441b-83ed-1f7b6caf8878","1","24.4005","12.9548","15.734","259.098","21.1448","15.6296","11.821","138.963","7.587","14.181"
2023-12-10T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6006","0.5565","0","117648757","14331613","987207680","138782791","https://www.speedtest.net/result/c/3575e7ed-d386-4002-b8df-775f47908769","1","24.1619","4.02547","13.626","36.777","27.238","13.6622","8.505","254.013","13.014","14.215"
2023-12-10T07:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.7237","1.39075","0","117851896","14293094","1005353720","103102339","https://www.speedtest.net/result/c/7ae36de0-6311-4cbe-88ce-0b94ea11fd45","1","24.9634","4.8614","11.664","36.747","28.7984","9.94256","13.335","103.279","12.23","15.126"
2023-12-10T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.1146","0.859","0","118012957","14213302","1007206544","51694176","https://www.speedtest.net/result/c/47d6d1fa-f7e2-4ca3-ae2e-c1de2f22130d","1","24.1143","5.53477","16.488","46.911","25.0792","14.2687","12.23","141.437","11.721","13.57"
2023-12-10T20:30:01-0600,"Cox - Omaha - Omaha, NE","16621","10.6013","1.55675","0","118137023","14283954","1030767864","124147811","https://www.speedtest.net/result/c/189a42ad-e0a3-4182-8738-c42bdd75264c","1","23.7336","3.86993","8.245","33.181","23.116","10.7432","12.671","138.448","6.315","12.18"
2023-12-10T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","12.8205","0.924","0","117926611","14319022","982452984","126634823","https://www.speedtest.net/result/c/579a23a2-df41-4775-90d0-a5de3a19dfdb","1","23.303","3.58246","14.562","49.523","28.8606","7.63867","16.06","173.703","11.897","13.739"
2023-12-10T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7368","1.13725","0","117808000","14280966","1005821213","109507843","https://www.speedtest.net/result/c/e9052fff-2b1d-4215-a98b-75e1ff23f5bf","1","24.3665","5.11317","18.504","45.608","25.7322","8.51212","4.404","136.693","11.867","14.296"
2023-12-11T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9292","0.77575","0","117775306","14310410","1009279949","91800928","https://www.speedtest.net/result/c/945955af-f80c-4bf4-83cc-d85e83b15421","1","25.1329","3.95714","9.035","33.948","24.3154","9.59238","16.379","138.302","13.223","14.622"
2023-12-11T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2513","0.85875","0","117918912","14278680","1009085136","111723744","https://www.speedtest.net/result/c/b344cc46-d6da-4686-8341-db6b68649e29","1","24.5125","11.9607","18.101","247.999","22.9106","13.4966","9.46","225.075","13.67","15.453"
2023-12-11T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.679","2.69325","0","117685921","8555829","981702256","92587632","https://www.speedtest.net/result/c/fcfeb823-51af-4177-bef0-b10978f37c11","1","23.8783","14.1157","14.442","258.091","13.4701","3.38375","8.633","27.747","12.015","17.294"
2023-12-11T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2066","2.0885","0","117960476","9800957","1007437152","137121631","https://www.speedtest.net/result/c/265e9d78-84d6-454e-ad77-abadc73b84ce","1","23.3398","12.4102","13.74","250.664","13.3863","5.9008","7.048","103.158","10.975","14.792"
2023-12-11T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.6113","1.48425","0","118083855","14283884","972910710","120061399","https://www.speedtest.net/result/c/d822c3d5-32d1-48fd-97d1-94710170b727","1","24.0903","13.0208","12.213","259.991","28.3888","6.67529","15.224","142.223","13.904","15.669"
2023-12-11T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1282","1.621","0","117681507","14352029","1155550336","59191032","https://www.speedtest.net/result/c/4f6170f2-9681-4cb3-b262-31abf5376331","1","23.1205","4.70936","6.189","40.364","19.9151","16.4287","10.786","227.535","13.568","18.508"
2023-12-12T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.4045","0.2635","0","117865424","14300607","1032509808","104049704","https://www.speedtest.net/result/c/d7515fa1-b220-4ce0-a076-680ff4a26e71","1","24.8674","13.1108","11.912","259.014","25.8108","9.39096","14.854","141.234","14.146","14.769"
2023-12-12T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.2719","0.582","0","118056802","14313559","986705156","81198400","https://www.speedtest.net/result/c/46837d9a-4337-4959-802d-6fbf1f7c07d1","1","24.6717","4.55481","14.413","33.262","31.5073","9.76189","17.221","140.126","11.777","13.108"
2023-12-12T18:00:01-0600,"Cox - Omaha - Omaha, NE","16621","14.3177","1.75125","0","117773866","14284045","1020437764","97155840","https://www.speedtest.net/result/c/ff0f014f-d322-4f97-bb09-2f4c1612f6ea","1","23.8587","4.46383","13.642","42.281","29.3023","11.4945","9.673","141.148","12.836","15.151"
2023-12-12T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7579","1.046","0","117943672","14340637","1037680160","53210400","https://www.speedtest.net/result/c/49caaa56-e62b-4511-8fca-f72579c3714f","1","25.1071","30.2895","13.426","453.225","32.8351","15.0685","18.611","138.986","12.331","14.787"
2023-12-12T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14","2.5235","0","117925340","9467550","1033037368","82113476","https://www.speedtest.net/result/c/53a52eea-42f5-4964-a92a-5a5755638608","1","24.3451","12.5612","17.742","233.659","13.9389","13.869","8.682","138.585","11.761","16.539"
2023-12-12T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6913","0.912","0","118188119","14224775","1003097872","147422230","https://www.speedtest.net/result/c/735d4ea8-70e3-4df5-9162-f1bf0915f23b","1","23.6256","3.79907","16.421","39.739","35.2538","15.2501","11.234","177.848","11.85","15.498"
2023-12-13T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5331","1.04425","0","117766992","14285068","990560741","52153408","https://www.speedtest.net/result/c/595bbace-aa48-4144-b0a8-fb022f12be36","1","23.734","5.15446","13.662","46.838","28.9105","18.9179","15.142","139.562","12.269","14.406"
2023-12-13T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.3107","0.71275","0","117628833","14305166","1011351256","134235715","https://www.speedtest.net/result/c/08b5a910-e5a2-4592-8568-74e219cf7cde","1","24.1649","5.60698","14.115","50.195","27.4832","8.12086","17.528","138.935","13.078","14.204"
2023-12-13T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2078","1.145","0","118145447","14407705","1027668768","111185994","https://www.speedtest.net/result/c/de1aeac0-5be5-4164-957f-556f2861f5b1","1","23.2091","4.42206","13.286","36.129","22.6305","8.2369","7.696","139.771","12.139","13.897"
2023-12-13T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","12.5247","2.304","0","117949338","14219335","1016306688","94841872","https://www.speedtest.net/result/c/5e2309ec-9566-4f91-ae71-29c794d2b611","1","23.752","10.5208","16.719","253.079","25.6797","8.23775","11.574","163.716","10.62","14.132"
2023-12-13T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2398","1.49625","0","117749582","14323101","999885456","68732672","https://www.speedtest.net/result/c/05e01f40-6b8e-45fb-9500-48d04cf47230","1","25.9869","3.80374","19.099","41.815","23.9779","12.9254","15.864","126.61","12.384","15.152"
2023-12-13T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","12.1519","0.682","0","117192502","14331897","1082750613","62223336","https://www.speedtest.net/result/c/a2be6c6e-09cf-4b1f-9d75-fc14cd184e22","1","24.0552","4.6076","13.479","40.402","33.6592","13.2613","14.785","141.921","11.572","13.236"
2023-12-14T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6961","1.50425","0","117596602","14298127","983441056","100936320","https://www.speedtest.net/result/c/49081543-7108-41d9-94ce-04bd70df303a","1","23.2262","3.90091","16.372","43.273","20.0656","9.1515","7.188","136.8","12.904","16.066"
2023-12-14T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2823","0.87625","0","118095642","14358523","1019754912","69018264","https://www.speedtest.net/result/c/cea1c426-13f9-4e9d-9b93-09e822cb8dd8","1","24.3835","13.6625","13.276","256.221","26.562","11.5909","16.868","140.758","12.784","14.812"
2023-12-14T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7318","0.5515","0","118479442","14317028","1008476340","86294880","https://www.speedtest.net/result/c/daadf225-860a-4080-abf4-a3c6fd08aec5","1","23.961","4.4593","13.983","56.065","24.1015","11.9641","15.636","140.07","12.448","14.048"
2023-12-14T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2745","2.42475","0","118078175","10404583","1000868648","101272216","https://www.speedtest.net/result/c/48acb5be-c9b7-44f1-abef-bfa20c4e5512","1","24.1862","14.4646","11.13","279.426","13.8107","3.38558","8.169","41.421","11.653","19.314"
2023-12-14T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.857","1.6635","0","117958755","14282145","1017910029","95135819","https://www.speedtest.net/result/c/ae89e2c5-582f-4ae8-86ce-9d93a49ead7c","1","25.2839","4.06774","16.991","39.099","27.9288","10.0687","12.651","143.102","12.488","16.111"
2023-12-14T22:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2305","1.68425","0","117810470","14302548","948004152","120795675","https://www.speedtest.net/result/c/035a4273-c738-478e-b023-a893be252a8a","1","23.545","12.436","12.726","247.991","28.8091","9.16743","13.806","143.03","12.164","14.464"
2023-12-15T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.5893","1.15925","0","118005719","14390724","1016902352","123889648","https://www.speedtest.net/result/c/b385f655-3dfa-462a-bf5a-235db6a665c6","1","24.1759","5.63639","15.863","46.427","23.1388","8.11043","11.078","138.327","11.91","14.536"
2023-12-15T07:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.7574","2.65525","0","117816148","14300931","1010570248","89431312","https://www.speedtest.net/result/c/5790d53d-0f64-48a8-a774-9d5ddeca0abf","1","24.0882","4.88573","16.703","46.388","28.9373","8.49244","18.406","140.749","11.393","18.498"
2023-12-15T18:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.0394","0.5525","0","118019658","14301248","996397760","130795287","https://www.speedtest.net/result/c/994a0ca6-02bf-4eb9-8718-57ad838e7418","1","22.7093","14.041","12.456","256.815","24.6576","8.26553","11.245","136.33","12.739","14.223"
2023-12-15T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1454","1.3115","0","117766048","14334419","1059124584","55384216","https://www.speedtest.net/result/c/ce9846ec-2892-4bc7-b873-29dd291e9d56","1","23.3854","5.74473","11.21","45.098","28.9355","16.9181","8.222","168.555","12.493","15.717"
2023-12-15T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","12.5881","1.3945","0","116587785","14340043","1240463717","138055334","https://www.speedtest.net/result/c/c0dcff22-6494-49e7-96d1-ec9d1f760d4b","1","23.1271","11.1261","8.433","253.556","29.409","6.72259","6.997","139.536","11.567","14.136"
